dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,mixed_real_2575,205.05599888392857,214.44283825102306,10.35723651704334,1.0012119824792254,1.072710997346947,0.9599137442452567,7.116930483266194,14.319776495599664,0.867084238282167,0.6271464180218472,0.48676433771452593,Web/CloudOps,7
solar/H/medium,mixed_real_2575,2540.5587470358596,2577.680895936692,27.3692746517432,2.0766420465132294,6.859177708308069,1.599286685024735,26.184890164026058,50.403955668537165,1.815668125860517,0.9859051527598994,0.8290280546807028,Energy,1
sz_taxi/15T/long,mixed_real_2575,147.00936034547638,42.58586424042357,4.817407733015186,0.9322106175631144,7675397707184.412,0.5561338543552279,11.114723745461928,12.12474166097886,1.1222444220566854,0.4458906513899752,0.3417766634914091,Transport,1
ett2/H/medium,mixed_real_2575,478.6755629766555,527.8666318620955,14.850615247090657,1.672409549028133,0.25773026523605846,0.27125976795241946,13.140883669121603,21.878655419761415,0.29482892688008694,0.20012157387213617,0.15673676123089625,Energy,7
jena_weather/10T/medium,mixed_real_2575,29002.954679374587,3352.492640625236,19.338404566076814,0.8709151968751554,2.950167331167435,0.7176292573267118,15.5586899163819,170.30253867565975,1.0451437846454878,0.11867946006188218,0.10009209650022216,Nature,21
sz_taxi/H/short,mixed_real_2575,10.14419509228478,8.364378455230314,2.0558429430437903,0.6287695104919702,1.2104109789953272,0.3197590741846297,6.212775553500595,3.184995304907808,0.2967019686538337,0.19151445765218794,0.1518008254703559,Transport,1
bizitobs_l2c/H/short,mixed_real_2575,172.3869668812979,180.25403716072205,8.515588144461313,0.847075479145423,0.7860597733685153,0.8051546001954685,8.96260798855779,13.12962173412844,0.7077202948312635,0.45901204728498834,0.37884398010266146,Web/CloudOps,7
ett1/H/medium,mixed_real_2575,503.44388421376544,510.1599972316197,12.022120934440975,1.9734898353029104,12567196497355.162,0.6294114163943699,19.299645763418184,22.437555219180307,1.0747057569879654,0.5758311212268187,0.4758309632943783,Energy,7
ett2/D/short,mixed_real_2575,141998.21342385912,126459.59188368055,226.606445796906,1.5765627637644581,0.5197415864656842,0.17021843705858503,17.587618006117825,376.8265030804749,0.21566773741260875,0.12969284020262944,0.1054156801877291,Energy,7
electricity/H/long,mixed_real_2575,120082972.50091325,103385661.31084768,1000.3629342593173,3.587546220526231,0.7156732420509936,0.3485008418180563,47.34354139497572,10958.237654883802,4.321925808221674,0.3945428561897301,0.3435380821193339,Energy,1
solar/10T/long,mixed_real_2575,136.51672362879052,94.00528559255484,5.431033029270095,2.3793369805735747,2.1636975543198065,1.8476040984785662,31.55049978226767,11.68403712886905,2.5253177303109404,1.173830915757082,0.9485273082316064,Energy,1
solar/W/short,mixed_real_2575,2193368.352018704,2358545.4225593065,1227.4485716436902,1.3447393542809045,0.28115876214782687,0.23480172014802042,8.198306752226994,1481.0024821109193,0.3023096200721279,0.25055293008205026,0.19194464579932885,Energy,1
m4_hourly/H/short,mixed_real_2575,1300878.6029034508,1446301.0961491384,254.45210398697623,0.951317620579157,0.09883776313629775,0.08907081698023994,8.387104253498578,1140.5606528823669,0.1557117219355594,0.034738332557597416,0.027992183719417363,Econ/Fin,1
sz_taxi/15T/medium,mixed_real_2575,113.01865939930973,31.038234153160683,4.073023450476492,0.8079101831633178,13272848824077.414,0.5178263652019012,10.147538424320137,10.631023440822135,0.9893941554039158,0.37906280793722813,0.29824823223425445,Transport,1
kdd_cup_2018/H/medium,mixed_real_2575,5677.693064479466,5701.477199122829,28.690014576968736,1.1723667686723966,1.0171747687739192,0.6352507622273266,12.290139370587788,75.35046824326618,1.5772217659919516,0.6005339649825646,0.4932451591434382,Nature,1
loop_seattle/H/short,mixed_real_2575,95.88474939897819,95.82479402549004,5.770825220510201,1.1678827035724522,0.17181728094861531,0.12617359923115962,12.305818129934725,9.792075847284792,0.17332970145038631,0.10214947557526835,0.0826743884413277,Transport,1
ett1/15T/long,mixed_real_2575,30.997531870433264,32.67961648411221,3.1103029895964123,1.8940066532300672,1.2521334128454809,0.6345288771674746,16.248687815435893,5.5675427138400355,1.0611790905228848,0.5928267940443073,0.4789446138568937,Energy,7
m_dense/H/medium,mixed_real_2575,235149.78190863715,237439.8543766276,234.64957053290473,1.831942838541185,0.9951073502540655,0.48346580028533936,27.659855778205685,484.9224493758122,0.8437038284366742,0.40826062240357075,0.3529903511775558,Transport,1
electricity/H/short,mixed_real_2575,5986782.906113492,5481691.810718687,273.5545563805908,1.276858199503624,0.3276839877873372,0.1569454336688258,13.913139030272175,2446.790327370429,1.1550597768051987,0.12913728704191257,0.10466079315137078,Energy,1
loop_seattle/5T/medium,mixed_real_2575,171.6413762655347,170.8199613769972,7.547862397381888,1.1693144275448177,0.3178020837690808,0.16071730160184197,15.943390854016592,13.1011975126526,0.23309722460640078,0.13429198169416115,0.11281493226404596,Transport,1
restaurant/D/short,mixed_real_2575,174.99957947044288,173.89274159994872,8.068590149532527,0.7711540572541943,0.6573888549085891,0.44109322242713656,6.360137297511856,13.22874066079016,0.6088172958937117,0.3713352134170282,0.29668331676244336,Sales,1
solar/D/short,mixed_real_2575,129955.75922293187,129819.13353292274,268.8821213028437,1.0496201949087687,0.9979648119051671,0.46067827902281083,6.79842593940673,360.49377140656935,0.5207907331887215,0.3884430972226636,0.29772980514906605,Energy,1
