dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,fbm,265.7084524972098,243.19940069289436,12.164224606468563,1.1894202206072175,1.562474138262161,0.9348057338169643,12.568591232027977,16.300566017694287,0.987024055393872,0.7365622941415397,0.6203957097223703,Web/CloudOps,7
ett2/D/short,fbm,146388.75927579365,158060.133234127,262.52254348028276,2.119239485335282,0.5758250047290135,0.23346807994539776,24.407315826999245,382.60784006054246,0.21897654890946025,0.15024856932662337,0.13193136414708218,Energy,7
bizitobs_l2c/H/short,fbm,382.5160224324181,385.2874076782711,13.049172125165425,1.2930645078250391,1.6438601637343995,1.0164538004568644,11.170946569985455,19.558016832808434,1.0542272823634262,0.7033838545188691,0.5705420986148513,Web/CloudOps,7
ett2/H/medium,fbm,579.8329034169515,722.059444572812,16.784320804050992,1.8241020951952012,0.279473670874084,0.285824636050633,17.856837621228763,24.079719753704598,0.3244896817628739,0.22617949760293976,0.19030775372396072,Energy,7
ett1/H/medium,fbm,547.6766122636341,464.3748624483744,12.324275847843715,2.1039095346366183,5886312409413.005,0.6439966758092245,27.413348499901353,23.40249158238571,1.1209239235633237,0.5903036259967919,0.5063045535258035,Energy,7
bizitobs_application/10S/medium,fbm,22879149.69926107,24081967.00139974,2834.754744059245,11.615015077655176,0.1691172695159912,0.16428053538004558,129.96061461678613,4783.2154142648715,0.1878227959755511,0.1113124782852779,0.08716443414063241,Web/CloudOps,2
sz_taxi/15T/medium,fbm,37.50356588445158,40.96755117106641,4.746895076882126,0.9526350013331315,13097345149368.492,0.5864292138662094,7.458249883817317,6.124015503283085,0.5699418480524662,0.4417778092134087,0.3446265329260636,Transport,1
sz_taxi/15T/long,fbm,64.23866524546914,64.11892756491984,5.683987563695663,1.099253937174235,9566562662696.406,0.6328398313957062,9.292126828841091,8.014902697192845,0.7418450715695983,0.5260997319989124,0.41300736687367234,Transport,1
bizitobs_application/10S/long,fbm,21813128.052569445,24726208.810260415,2996.438537326389,11.800735397200935,0.17132337358262803,0.16482766893174913,117.58808539095406,4670.452660349899,0.18012070488703558,0.11556066633024656,0.0878865909733111,Web/CloudOps,2
solar/W/short,fbm,2968680.920449361,3076329.331888686,1394.4370143918225,1.5257199422605603,0.32025594585133293,0.2609948627922657,18.366353875061737,1722.9860476653203,0.35170451349741183,0.28463944465133734,0.23790535328209483,Energy,1
m_dense/H/medium,fbm,345268.23244900175,303056.3728830295,320.95483167860243,2.539378006474026,2.021360209541249,0.6272165195147197,26.73356206814123,587.5952964830485,1.0223416174117403,0.5584208786189312,0.4718541449604763,Transport,1
ett1/15T/long,fbm,32.227152014384195,30.088720773969378,3.10069702269539,1.910213588037607,1.1455083960161885,0.651348463088747,19.942884337136185,5.676896336413428,1.0820219980158707,0.5909958873510762,0.5018103959407942,Energy,7
