dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,mixed_real_5050,277.83878348214284,277.83878348214284,11.872984095982142,1.168975605992635,1.3914349222164284,1.1367540631975446,29.003209635825698,16.66849673732286,1.0093027954375478,0.7189272210389497,0.6456033283592316,Web/CloudOps,7
ett2/D/short,mixed_real_5050,135688.31746031746,135688.31746031746,219.88000992063493,1.4256716806910505,0.45232723175533235,0.1461393083844866,11.604753136333539,368.3589519209727,0.21082154700749411,0.12584313101595654,0.10176622487311782,Energy,7
bizitobs_l2c/H/short,mixed_real_5050,230.26432291666666,230.26432291666666,9.188637385292658,0.910296214375178,0.7370926013095773,0.9935177999829489,13.494489254199275,15.174462854304487,0.8179424103180316,0.49529108757432416,0.4039769825220681,Web/CloudOps,7
ett2/H/medium,mixed_real_5050,394.31644345238095,394.31644345238095,13.033500744047618,1.4524745289797396,0.24457051642426575,0.2443959190731957,36.11451500639256,19.857402736822884,0.2675912716965369,0.17563480405673004,0.16033066943210864,Energy,7
bizitobs_application/10S/medium,mixed_real_5050,21161538.56,21161538.56,1954.6785416666667,6.685662204421556,0.08827126185099284,0.09131362915039062,262.4585947643353,4600.1672317427765,0.18063502808940546,0.0767544733685585,0.0762873628261859,Web/CloudOps,2
ett1/H/medium,mixed_real_5050,286.19752604166666,286.19752604166666,9.850739397321428,1.7126350615413781,6511810239511.697,0.560608636765253,46.27278240585677,16.917373497137984,0.8103020880204812,0.47182706603631747,0.4359393207210399,Energy,7
solar/W/short,mixed_real_5050,2579660.1459854012,2579660.1459854012,1297.5304516423357,1.4272889140200278,0.2979697345817176,0.24640630457523097,8.558866048572828,1606.1320450029634,0.3278517056679977,0.26485840504248354,0.2080572911838452,Energy,1
sz_taxi/15T/long,mixed_real_5050,19.559250356125357,19.559250356125357,3.0699661124465814,0.5831325658320857,8640578496970.612,0.4600656536569622,19.474975851560753,4.422584126517591,0.409346508725298,0.28415059478461796,0.27397771006434335,Transport,1
sz_taxi/15T/medium,mixed_real_5050,19.980058092948717,19.980058092948717,3.1337621444310897,0.6135369835573549,12332313965335.193,0.4573975131043002,19.30271764611631,4.469905825959728,0.41599934655432946,0.29164887474114154,0.2780182950749162,Transport,1
bizitobs_application/10S/long,mixed_real_5050,20066183.395555556,20066183.395555556,2261.915972222222,7.237531977827631,0.09579964531792534,0.09954884847005209,285.86172469088325,4479.529372105462,0.17275754269149032,0.08723305791208116,0.08732622604089263,Web/CloudOps,2
solar/D/short,mixed_real_5050,206233.38199513382,206233.38199513382,307.015298053528,1.2087088242663961,1.3776006025699514,0.46794638529311133,23.82236075218163,454.12925692486914,0.6560620978444652,0.4435325349334723,0.388303834257763,Energy,1
sz_taxi/H/short,mixed_real_5050,8.63614752353766,8.63614752353766,2.0231824043469553,0.6155757367950434,1.1939304710453391,0.32861412896050346,6.732161714198056,2.9387322987195788,0.27376104821296837,0.1884719257965006,0.15537409764321322,Transport,1
m_dense/H/medium,mixed_real_5050,106613.48444444445,106613.48444444445,148.56765625,1.2180451104586807,0.46002953028099086,0.33330403645833334,23.012686953485513,326.51720390271083,0.5680986837250449,0.25848895234594776,0.22190163884154257,Transport,1
us_births/D/short,mixed_real_5050,251799.89333333334,251799.89333333334,331.37572916666664,0.48736827408362227,0.031824378967285155,0.031134236653645835,5.018349339805848,501.79666532703595,0.04703936552933099,0.031063785650429634,0.025865583850770636,Healthcare,1
saugeen/D/short,mixed_real_5050,1081.0657291666666,1081.0657291666666,12.902322591145833,2.86569025688183,0.32351903279622396,0.34796546936035155,54.45235392595342,32.87956400511823,1.0649769121888537,0.41790930290450395,0.36888558784533215,Nature,1
m4_hourly/H/short,mixed_real_5050,5715186.396135266,5715186.396135266,397.2554347826087,1.2198427464340043,0.1103368442799542,0.10123221847362181,11.296804782534675,2390.645602370888,0.3263758927680282,0.05423413535471007,0.04416690146245424,Econ/Fin,1
solar/H/medium,mixed_real_5050,2576.8683698296836,2576.8683698296836,24.816887165450122,1.8583488474100163,8.507101899470701,1.6739948059230536,49.546022325634304,50.76286408221746,1.8285968453460821,0.8939621985976296,0.817765004040385,Energy,1
ett1/15T/long,mixed_real_5050,29.94531498015873,29.94531498015873,3.091737351190476,1.846829974125734,1.001857175341458,0.6935912698412698,58.159399186015776,5.4722312615750015,1.04301268908452,0.5892881960694218,0.5580299705882188,Energy,7
bizitobs_l2c/5T/medium,mixed_real_5050,156.63712797619047,156.63712797619047,8.57353582057823,0.8331145111385777,0.5938843041696479,0.9409650530133928,30.188273452871215,12.515475539354886,0.6584980614084347,0.4510940634667683,0.441988113804471,Web/CloudOps,7
m_dense/D/short,mixed_real_5050,16335.331851851852,16335.331851851852,63.73704861111111,0.9365406403071364,0.16471882021983877,0.13768865514684606,12.550318370278786,127.80974865733776,0.22125758046419577,0.11033825909032986,0.09263020765425561,Transport,1
restaurant/D/short,mixed_real_5050,203.542028579434,203.542028579434,8.68824571541982,0.8198390420368099,0.6967332447522648,0.47434076786798357,9.940692678174047,14.266815642582404,0.6565919117513574,0.39985319828668203,0.33049213486058837,Sales,1
jena_weather/H/short,mixed_real_5050,1265.0079365079366,1265.0079365079366,8.91367252767335,0.5929771218571122,1.106002357459626,0.6436611038501201,7.710453277668395,35.56695005912,0.2180231141757374,0.0546402387608645,0.04915552966675621,Nature,21
ett1/D/short,mixed_real_5050,40105.10476190476,40105.10476190476,135.78638392857144,1.719090636964509,1.307979716951885,0.48668164450024803,32.04289851001783,200.26258952161973,0.5259963341564944,0.3566474414687636,0.31185966585482155,Energy,7
loop_seattle/D/short,mixed_real_5050,25.599177631578947,25.599177631578947,3.6418984616873065,1.08045447140068,0.06721069209961945,0.06666395189346298,10.287094480021961,5.059562988201545,0.0904211574423755,0.06508559631756389,0.05275035029982086,Transport,1
kdd_cup_2018/H/medium,mixed_real_5050,5242.660792564931,5242.660792564931,28.219614029390986,1.1824543880032659,1.2519191038677768,0.6079556112956519,32.579624039048156,72.40622067588482,1.5155933325210262,0.5906876297371273,0.551841511971061,Nature,1
bizitobs_service/10S/short,mixed_real_5050,25282.551534391536,25282.551534391536,49.81056216931217,2.1421501767166706,0.2315117859209656,0.09511037998098545,43.18328026547532,159.00487896411084,0.11779589759482414,0.03690125685867333,0.03379858592808412,Web/CloudOps,2
solar/H/long,mixed_real_5050,2643.3057583130576,2643.3057583130576,25.634795721816708,1.9269149671963857,6.825151362727429,1.695168985705596,57.45296563251778,51.41308936752447,1.7825855060648848,0.8888050857630235,0.8334651066760982,Energy,1
loop_seattle/H/long,mixed_real_5050,150.9425696594427,150.9425696594427,7.462470975232198,1.5214935578001016,0.2542533882385191,0.16104773700872893,42.40603071078702,12.285868697794337,0.21956492206910164,0.13336434715552084,0.12384032781609126,Transport,1
us_births/W/short,mixed_real_5050,3826860.5714285714,3826860.5714285714,1358.5050223214287,1.2334108168204705,0.01800157768385751,0.018245765141078403,8.58150385438838,1956.2363281128821,0.026555716336502763,0.018441572470583673,0.013809765624789576,Healthcare,1
jena_weather/10T/medium,mixed_real_5050,2590.4098124098123,2590.4098124098123,14.918092757936508,0.8408614610990681,1.3655431564999276,0.7521067961985931,24.933540080020265,50.896068732366864,0.31234830372557354,0.09155208022577543,0.0865148597142524,Nature,21
kdd_cup_2018/H/long,mixed_real_5050,3987.7829635401713,3987.7829635401713,24.952340916680825,1.1138503087099567,1.068925620440095,0.6682843286598977,36.196670498482,63.14889518859511,1.4817282591406673,0.5854827476797295,0.5612177274636376,Nature,1
kdd_cup_2018/D/short,mixed_real_5050,3336.1010705499034,3336.1010705499034,24.296745129330407,1.3651787930519321,0.5051674565400791,0.5787021452556685,27.48241995961466,57.75899125287684,1.2938626945613896,0.5442728731960147,0.48527802176913304,Nature,1
ett1/15T/short,mixed_real_5050,13.13969494047619,13.13969494047619,2.0155069986979166,1.4162350737371066,0.8214413050457862,0.4326212928408668,14.734052235522778,3.624871713657766,0.6852516397343149,0.3810147185485007,0.309368898834787,Energy,7
ett2/H/long,mixed_real_5050,466.4042328042328,466.4042328042328,13.759977471891535,1.459578926763008,0.24062655331066632,0.24066120127521495,43.63802449971162,21.596393976871063,0.29574599370087185,0.1884323010167536,0.1783664105356785,Energy,7
saugeen/M/short,mixed_real_5050,690.3327287946429,690.3327287946429,15.347361246744791,0.8992228870021599,0.4050624938238235,0.4327636900402251,15.29965612712618,26.27418369416342,0.7888298163116242,0.46077382627979335,0.39077839070196724,Nature,1
ett2/15T/medium,mixed_real_5050,27.71917410714286,27.71917410714286,3.003383556547619,1.249906208043046,0.18101393556399767,0.20762077210441468,34.639472480154986,5.264900199162645,0.2805760617738756,0.1600557462469223,0.14878361042587931,Energy,7
ett1/W/short,mixed_real_5050,1651556.857142857,1651556.857142857,1008.5626395089286,1.8866071403801328,0.8565144538879395,0.6259785379682269,34.73627322098775,1285.12912080571,0.5113835503077987,0.4013311463804694,0.3442977058896043,Energy,7
jena_weather/D/short,mixed_real_5050,506.6280753968254,506.6280753968254,11.183687531001985,1.2571341222765522,0.6287884139369183,0.5005304245721727,11.841338948362264,22.508400107444896,0.13553735692098212,0.06734407782633932,0.053849198112901044,Nature,21
loop_seattle/H/medium,mixed_real_5050,154.07129772961815,154.07129772961815,7.570142382610939,1.5130043610594333,0.22181526239196336,0.16616893725006449,32.7502832030776,12.412545980966925,0.21939033600627741,0.13380140411830319,0.11962663619542144,Transport,1
saugeen/W/short,mixed_real_5050,1413.34755859375,1413.34755859375,17.096333312988282,1.3869823457441692,0.34635467529296876,0.4485422134399414,38.00341720510258,37.59451500676329,1.1348216962705644,0.5160670370867135,0.48182525012636795,Nature,1
ett2/H/short,mixed_real_5050,140.85892857142858,140.85892857142858,7.378572591145834,0.8687760133590923,0.14670709100240814,0.12875497000558037,7.162643560586161,11.868400421768241,0.15052434002508028,0.09358083062080404,0.0753385221849196,Energy,7
bizitobs_service/10S/medium,mixed_real_5050,101924.20571428571,101924.20571428571,94.85281746031745,3.8208213651740226,0.1422859119233631,0.14653231181795634,141.16968115094753,319.25570584452475,0.24027936751433057,0.0713884656376869,0.07063399560257012,Web/CloudOps,2
ett2/15T/short,mixed_real_5050,12.465979585193452,12.465979585193452,2.352434285481771,1.0243504833102197,0.1406125021498511,0.1676155998593285,11.296172457816018,3.530719414679316,0.16761581099339148,0.1116784242130155,0.089701915089867,Energy,7
ett2/15T/long,mixed_real_5050,29.313422619047618,29.313422619047618,3.127589595734127,1.2823538660678397,0.18602719519614463,0.2129338146391369,39.072978764315984,5.414187161435003,0.2885318342223686,0.1666749109044071,0.15773440617862053,Energy,7
bizitobs_application/10S/short,mixed_real_5050,5012240.497777778,5012240.497777778,957.1265277777778,3.3610930422507117,0.05074757046169705,0.049265882703993055,69.9195445806905,2238.8033629101456,0.08634169695465405,0.036912544432320435,0.03157751935583439,Web/CloudOps,2
bizitobs_l2c/5T/short,mixed_real_5050,23.457575334821428,23.457575334821428,2.9198495047433037,0.30353749585250334,0.17439279937035748,0.22045874822707404,4.702853868240173,4.843302110628804,0.16633859868645165,0.10027945065175273,0.08460692721219085,Web/CloudOps,7
covid_deaths/D/short,mixed_real_5050,2821597.6100250627,2821597.6100250627,276.9641604010025,46.07679814200925,0.12813711723482799,0.4140893003994361,1544.6028740613158,1679.7611764846401,0.6320183173103184,0.10420911321348626,0.08833455038495114,Healthcare,1
ett1/15T/medium,mixed_real_5050,29.103807043650793,29.103807043650793,2.917789558531746,1.8009765254917711,1.2239336890395436,0.6105087813120039,54.9264859002946,5.39479443942499,1.0282531542176407,0.5561335747990701,0.527342149329066,Energy,7
m4_weekly/W/short,mixed_real_5050,385177.80844225414,385177.80844225414,302.1121705592458,2.2605330419953873,0.07146906847613563,0.07454866287103934,17.544716617768657,620.6269478859697,0.11306861183855824,0.05504015554114145,0.043846840685109245,Econ/Fin,1
jena_weather/H/long,mixed_real_5050,1710.8050264550266,1710.8050264550266,13.020797164351851,1.2602530922948616,2.13210632176672,0.7152262369791667,37.105682256306544,41.361878903829144,0.2490443368885135,0.07839962500484088,0.07477153182613411,Nature,21
