dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,real_reference,417.0356398809524,417.0356398809524,14.295010230654762,1.3864759902289043,1.2194019146367203,1.581951177687872,40.07368175531502,20.421450484256802,1.2365498452237913,0.8655845823398162,0.7761146902283438,Web/CloudOps,7
ett2/D/short,real_reference,153490.9968253968,153490.9968253968,276.71019345238096,2.7313331552283318,0.6145676385788691,0.37082713293650793,32.11449212969762,391.7792705406921,0.22422561327782314,0.15836854446499066,0.13210038131902332,Energy,7
ett2/H/medium,real_reference,380.16339285714287,380.16339285714287,12.06811290922619,1.3055713830606395,0.21138813228259032,0.20545474461146762,29.239856843231124,19.497779177566425,0.2627451129702992,0.16262558216482598,0.14950840460629194,Energy,7
bizitobs_l2c/H/short,real_reference,310.3563988095238,310.3563988095238,11.501311771453373,1.0948331681355228,0.9978516210469125,1.1660368177625868,21.74252622189497,17.616935000434207,0.9495979142736981,0.6199501598498529,0.534235007279812,Web/CloudOps,7
bizitobs_application/10S/medium,real_reference,19463645.866666667,19463645.866666667,2178.766875,7.085872532935979,0.09425454457600911,0.0978005027770996,241.54603681607057,4411.762217829364,0.173236917702114,0.08555376268718606,0.08281604954883319,Web/CloudOps,2
ett1/H/medium,real_reference,565.7579241071429,565.7579241071429,12.281999860491071,1.900296833838083,13959691327358.01,0.5671787443615142,54.51914149163037,23.785666358274323,1.1392770348381105,0.5882786789395432,0.5562198780520071,Energy,7
solar/W/short,real_reference,2721890.569343066,2721890.569343066,1307.025091240876,1.4264241301491363,0.29885326858854644,0.24684591362946226,10.890502310736704,1649.8153137072845,0.33676855294616703,0.2667964983622507,0.21673525704719365,Energy,1
sz_taxi/15T/long,real_reference,25.115929932336183,25.115929932336183,3.4312942374465814,0.650335549023459,7957683591456.237,0.605644934673255,21.18339413568795,5.01157958455577,0.46386287913357216,0.3175944823946143,0.3045294018023309,Transport,1
bizitobs_application/10S/long,real_reference,27555544.17777778,27555544.17777778,3076.1805555555557,8.555681859714776,0.1147613525390625,0.12070714314778645,304.3740595059408,5249.337498940012,0.20244596513247723,0.1186359881826911,0.11638474699314494,Web/CloudOps,2
sz_taxi/15T/medium,real_reference,26.783755675747862,26.783755675747862,3.4899261735443377,0.6742701819775554,12876573505903.59,0.5813363882211539,20.20251159359589,5.175302471909044,0.4816482785905041,0.32479588256327085,0.3072595511099612,Transport,1
solar/D/short,real_reference,153333.59805352797,153333.59805352797,262.34750608272503,1.0233574678605624,1.088430110439477,0.44695133107131996,11.02234167323205,391.57834216607023,0.5656973311332618,0.37900278958105316,0.29767182998692454,Energy,1
sz_taxi/H/short,real_reference,8.769750350560898,8.769750350560898,2.022722814837073,0.6132280618894622,1.1244728544838407,0.3371546818659856,7.098418463126611,2.9613764283793604,0.2758704886251601,0.18842911219757974,0.15618508766673292,Transport,1
us_births/D/short,real_reference,424680.16,424680.16,393.09432291666667,0.5777781099799193,0.03785402297973633,0.03720868428548177,7.411046615786839,651.6748882686826,0.06108923273848007,0.03684940299699057,0.03267444488462715,Healthcare,1
m_dense/H/medium,real_reference,41490.648888888885,41490.648888888885,84.76397569444444,0.7472421235948813,0.26499255822764967,0.20540700276692708,17.12820885389726,203.6925351820456,0.35439927739922916,0.14747860891784328,0.1320440521124065,Transport,1
saugeen/D/short,real_reference,1062.9964583333333,1062.9964583333333,13.4352294921875,2.983414205277661,0.34379267374674477,0.3770576985677083,65.17172248125974,32.6036264598485,1.0560392293511924,0.43517028440252925,0.3841804321806593,Nature,1
m4_hourly/H/short,real_reference,1132406.003220612,1132406.003220612,227.71049718196457,1.4541524979449771,0.09923493881348443,0.09396869088140662,13.329059278330888,1064.14566823373,0.14527937230034116,0.031087509054755023,0.02468312813570424,Econ/Fin,1
ett1/15T/long,real_reference,29.670369543650793,29.670369543650793,2.8545399305555557,1.799411632147201,1.1528565428736157,0.5940808686755953,53.7988847574215,5.447051454103476,1.0382133928840982,0.5440781331692047,0.5184414447612854,Energy,7
solar/H/medium,real_reference,2537.6788321167883,2537.6788321167883,23.549171228710463,1.8155287676778402,1.7352303307650436,1.8647313621502433,55.43571185528736,50.375379225538225,1.8146387364144145,0.8482961116927902,0.7787870672100243,Energy,1
bizitobs_l2c/5T/medium,real_reference,176.18836096938776,176.18836096938776,9.265954506802721,0.8954376896842056,0.6392192730426228,0.9992762143920068,32.96438742346472,13.273596384152555,0.698386366494629,0.4875254688199287,0.48104714333082843,Web/CloudOps,7
m_dense/D/short,real_reference,17236.717037037037,17236.717037037037,64.86123842592593,0.9286201531014922,0.16686521944423532,0.1350347787362558,11.918348969719567,131.28867825154245,0.22728012219286087,0.11228439794923088,0.09260672420064148,Transport,1
jena_weather/H/short,real_reference,1469.9026733500418,1469.9026733500418,9.830552944862156,0.605105936501311,1.350616982849059,0.6574179283658365,7.431868133949973,38.3393097662183,0.23501750070458502,0.0602606566923985,0.052198360945088444,Nature,21
