dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,mixed_all11,384.6067708333333,384.6067708333333,13.635009765625,1.315546836497369,1.5243420909689114,1.2828946068173364,32.757715940418784,19.611393903374978,1.187499688846107,0.8256205516991256,0.7474095379267356,Web/CloudOps,7
ett2/D/short,mixed_all11,107489.6253968254,107489.6253968254,198.44079861111112,1.345854314451713,0.48479502844432043,0.14058893597315228,12.878582814846306,327.85610471184674,0.18764069891813367,0.11357290472900573,0.09453611991777536,Energy,7
bizitobs_l2c/H/short,mixed_all11,227.48519655257937,227.48519655257937,9.91805400545635,0.984398476047379,0.9964715239527129,0.9724371168348525,13.262094040949702,15.082612391511603,0.8129914351403944,0.5346085114693967,0.43651314297513877,Web/CloudOps,7
ett1/H/medium,mixed_all11,557.6709077380953,557.6709077380953,13.968151274181547,2.2059303883958554,4558266784150.431,0.7310605003720239,49.096510191461164,23.615056801500504,1.1311052414971725,0.6690413346474889,0.5992985880022977,Energy,7
ett2/H/medium,mixed_all11,672.8733630952381,672.8733630952381,14.631726655505952,1.547041545902349,0.2330479701760028,0.2143922170003255,28.764661215592927,25.939802680345085,0.34955552238053444,0.19717192599425482,0.172841104608296,Energy,7
bizitobs_application/10S/medium,mixed_all11,22171465.386666667,22171465.386666667,2003.8475,6.746055737073583,0.08956151962280273,0.09224824905395508,247.27427725228952,4708.65855490358,0.1848951630408872,0.07868519364941744,0.07512801812099738,Web/CloudOps,2
solar/W/short,mixed_all11,2787057.0510948906,2787057.0510948906,1335.626026459854,1.4677754391641429,0.3059024114678376,0.25213055018960995,9.950539017715082,1669.4481277041496,0.34077610112750156,0.27263466429911465,0.21747262416500956,Energy,1
sz_taxi/15T/long,mixed_all11,20.464830395299145,20.464830395299145,3.1886081619480056,0.6071381616741154,8150439521153.386,0.497255608974359,18.589265230329655,4.523807068752949,0.41871552394843475,0.2951318915473465,0.28077410606122916,Transport,1
sz_taxi/15T/medium,mixed_all11,20.551098424145298,20.551098424145298,3.173572925013355,0.6253912184951678,11644660333947.842,0.5016649034288194,17.11587376948356,4.5333319340354175,0.42190220458787786,0.2953539323761051,0.27571587811636034,Transport,1
bizitobs_application/10S/long,mixed_all11,19896426.95111111,19896426.95111111,2235.610416666667,7.198839505262844,0.09521913316514757,0.09894068400065104,283.7843456565677,4460.541105192408,0.1720252411349258,0.08621855778061395,0.08560784395032521,Web/CloudOps,2
