dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,mixed_real_7525,335.9792410714286,335.9792410714286,12.941843377976191,1.2929169902827635,1.096739631443683,1.342093767438616,30.25636673252478,18.329736524877507,1.1098933878523187,0.7836482740677082,0.682031470120205,Web/CloudOps,7
solar/H/medium,mixed_real_7525,3223.751338199513,3223.751338199513,28.977807557785887,2.2198049581193873,9.95219767070836,1.7897869620590023,58.794767315556435,56.778088539501866,2.045279269900059,1.0438482627652879,0.9507985561189063,Energy,1
sz_taxi/15T/long,mixed_real_7525,19.710227475071225,19.710227475071225,3.0612443798967237,0.5807161862840599,8475418649878.318,0.47004564942797367,18.230852970859075,4.439620194912085,0.41092333686925075,0.28334332675597534,0.27006490141349193,Transport,1
ett2/H/medium,mixed_real_7525,705.2532738095238,705.2532738095238,16.03527599516369,1.6191701701174515,0.24044185693729814,0.25771749587286086,35.400388613218176,26.556605088179545,0.3578673314768894,0.21608565593494794,0.1937089973495932,Energy,7
sz_taxi/H/short,mixed_real_7525,9.317854400373932,9.317854400373932,2.1109566973824787,0.6427665022686933,0.8568953815688435,0.3489514538365552,7.7065179777483035,3.0525160770049897,0.28436070930718177,0.19664864283807215,0.16397328049930388,Transport,1
jena_weather/10T/medium,mixed_real_7525,3708.7105339105337,3708.7105339105337,17.458859803391054,0.7953460094727186,1.7697418549293111,0.7497330306412338,24.475118378430636,60.89918335996414,0.3737372471886178,0.10714472414848532,0.10262449282683472,Nature,21
bizitobs_l2c/H/short,mixed_real_7525,175.8883308531746,175.8883308531746,8.118035210503471,0.8072260880995246,0.7029173048280126,0.8863384912884424,9.309278479889368,13.262289804297545,0.71487138576284,0.43758288849363053,0.3515983210400601,Web/CloudOps,7
ett1/H/medium,mixed_real_7525,351.10159970238095,351.10159970238095,10.723945545014882,1.8451339456552658,3378001525792.8403,0.5999313354492187,42.5584519722967,18.73770529446925,0.8974916660313431,0.5136515705829616,0.4622676397205525,Energy,7
ett2/D/short,mixed_real_7525,147277.99365079365,147277.99365079365,231.25823412698412,1.4390326731195306,0.43828754727802577,0.14320739261687748,11.812232991796744,383.76815090728104,0.21964063814536006,0.1323551889335697,0.10479858326777552,Energy,7
electricity/H/long,mixed_real_7525,12511328.926366366,12511328.926366366,359.4351231231231,1.6649732100685743,0.477749060141453,0.20782110430743242,44.158922244681435,3537.13569521532,1.3950452720011333,0.14176110624829566,0.13153425420983877,Energy,1
