dataset,model,MSE[mean],MSE[0.5],MAE[0.5],MASE[0.5],MAPE[0.5],sMAPE[0.5],MSIS,RMSE[mean],NRMSE[mean],ND[0.5],mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,ets,789.8316964285714,789.8316964285714,19.83838355654762,1.82160192109344,1.4807355878463946,1.8893194289434523,64.76818015677482,28.103944499457214,1.7017365268824862,1.2012442571231947,1.1718926128340328,Web/CloudOps,7
ett2/D/short,ets,172541.5492063492,172541.5492063492,254.52053571428573,1.6657874678062232,0.4634275406125992,0.16181148952907987,14.021296940922268,415.3812095008021,0.23773362566084877,0.14566881788710725,0.11622855800250605,Energy,7
bizitobs_l2c/H/short,ets,361.8578249007937,361.8578249007937,12.320084829179068,1.22896110619891,1.4811622381782075,1.20068117051799,29.84003459032297,19.022560944856863,1.0253647525483385,0.6640841245753091,0.6044420019670957,Web/CloudOps,7
ett2/H/medium,ets,102670.2,102670.2,101.15390625,9.009643801851446,1.003313549256366,0.5521637689499628,290.849018374772,320.4219093632644,4.317891284289218,1.3631139363616767,1.3151945422877782,Energy,7
bizitobs_application/10S/medium,ets,557045787.3066666,557045787.3066666,13199.291666666666,24.899843810600558,0.35997334798177083,0.33137786865234375,883.0748325532131,23601.81745770157,0.9267739072646243,0.5182973359134407,0.5576770100645655,Web/CloudOps,2
ett1/H/medium,ets,869.1801339285714,869.1801339285714,18.899036225818453,3.942451121306242,1872145691541.7063,0.9151881626674108,112.620200049073,29.48186110015057,1.4121112601919732,0.9052190352093461,0.8480433573425986,Energy,7
solar/W/short,ets,1659597.6642335767,1659597.6642335767,1023.4778740875912,1.1148608828920625,0.230615045032362,0.19978872702939668,6.3997268086763635,1288.2537266523148,0.2629647935424491,0.20891742231097438,0.16310422663867818,Energy,1
sz_taxi/15T/medium,ets,56.426148504273506,56.426148504273506,5.176438969017094,1.0205918492177346,10478498706199.193,0.8405982384314904,25.44313777813622,7.511734054416031,0.6990922358987361,0.48175404861625365,0.4438228012115874,Transport,1
sz_taxi/15T/long,ets,64.88372507122507,64.88372507122507,5.570783809650997,1.0671225807789875,5631749558675.766,0.9625359603142807,30.991804527720046,8.055043455576454,0.7455604736607075,0.5156218260882822,0.48566930883472004,Transport,1
bizitobs_application/10S/long,ets,689326289.351111,689326289.351111,17045.096666666668,29.139085637631332,0.4365745374891493,0.3553052775065104,917.3074993424739,26255.024078280923,1.0125513343688233,0.6573612472348176,0.628121869936045,Web/CloudOps,2
solar/D/short,ets,129833.95815085158,129833.95815085158,257.4876216545012,1.0004859944405669,1.045240148836679,0.4389766052691606,15.080603881992639,360.3247953594806,0.5205466010925334,0.3719819118801706,0.31729743545356404,Energy,1
m_dense/H/medium,ets,573201.8133333334,573201.8133333334,408.6479861111111,3.4132494980281325,1.0873838005626786,1.2328648546006944,98.29612263668687,757.1009267814519,1.3172599630606585,0.7109958686458213,0.6641296977220238,Transport,1
sz_taxi/H/short,ets,8.957711505074787,8.957711505074787,2.0773826664329595,0.6335491479587758,1.4271678435496795,0.3386319804395366,7.076370323841665,2.9929436187597633,0.27881116720668414,0.19352101467354704,0.15986041309683777,Transport,1
us_births/D/short,ets,250591.73333333334,250591.73333333334,315.84598958333333,0.46469920851096597,0.030487476984659832,0.02974843660990397,4.875240073843058,500.59138359877244,0.04692638014760339,0.02960799858106033,0.024432194046468368,Healthcare,1
saugeen/D/short,ets,1167.6134375,1167.6134375,16.888146158854166,3.748645927072036,0.47556488037109373,0.47155619303385415,79.46036344636723,34.170359048450166,1.1067860711941961,0.5470110779464968,0.48694486079984833,Nature,1
m4_hourly/H/short,ets,19518262.827697262,19518262.827697262,821.832175925926,12.146029040403775,0.6037729358519525,0.33584946096423357,208.79490856844242,4417.947807262696,0.6031473918040885,0.11219823208312678,0.12246388285974885,Econ/Fin,1
solar/H/medium,ets,3596.597080291971,3596.597080291971,29.478989887469588,2.249856476089236,1.7885202381846166,1.9732233317999681,75.31871847980577,59.97163563128799,2.1603182899215856,1.061902020045777,1.0135826516940896,Energy,1
ett1/15T/long,ets,6366.646349206349,6366.646349206349,30.55360367063492,15.851183443278574,11.24277073102845,1.2395216393849207,543.7124119418323,79.79126737435838,15.208294454580193,5.823547069273438,5.601658360699914,Energy,7
bizitobs_l2c/5T/medium,ets,616.9415816326531,616.9415816326531,14.679730017006802,1.4398379551935512,1.0496397394209638,1.1408787733843537,49.232364025147234,24.838308751455948,1.3068603034752104,0.7723696736733389,0.7509488179750622,Web/CloudOps,7
m_dense/D/short,ets,13442.602962962963,13442.602962962963,57.63899305555555,0.8897665141270839,0.16440773999982625,0.12293321397569444,11.159836710579981,115.9422397703398,0.20071316714628598,0.09978162290308697,0.08526020347441889,Transport,1
jena_weather/H/short,ets,56978.53299916458,56978.53299916458,49.559158312447785,8.992492155018162,1.6341866913307477,0.7981129413809537,67.09767650462433,238.70176580654902,1.4632264575367133,0.3037944499949509,0.21378287894998727,Nature,21
restaurant/D/short,ets,166.48824367236386,166.48824367236386,7.86829731717568,0.7535988587177169,0.6763996392546932,0.43050613609963106,14.363111145073567,12.903032344079584,0.5938274445001036,0.36211727319813625,0.3207647436028846,Sales,1
ett1/D/short,ets,54497.885714285716,54497.885714285716,150.79967757936507,1.8749128597448672,1.4016849578373016,0.5303911965990823,38.06026442522103,233.44782225218063,0.6131584486887283,0.3960803552386113,0.3467532790601705,Energy,7
loop_seattle/D/short,ets,20.50875741744066,20.50875741744066,3.074110713364293,0.9265567801228657,0.05682964502104296,0.056719624270349586,9.518634436599271,4.528659560779619,0.08093320314482887,0.05493846987508507,0.045036517852485664,Transport,1
kdd_cup_2018/H/medium,ets,13880.918220392903,13880.918220392903,64.7808708472836,3.070751529389336,2.7828078575597854,1.274212294805018,88.95915656200746,117.81730866215246,2.4661296473854097,1.355980950456491,1.2782462053178854,Nature,1
bizitobs_service/10S/short,ets,2760818.8613756616,2760818.8613756616,351.06973544973545,18.312438656435905,0.4146746341765873,0.2453548435433201,158.79490140710493,1661.5712026198762,1.2309450659969832,0.2600836834385014,0.1703457884290203,Web/CloudOps,2
solar/H/long,ets,4413.886780210868,4413.886780210868,31.89096208434712,2.5268936591768454,2.9459262056558124,1.9743007857052337,86.94214451034736,66.43708889024916,2.303494949978823,1.1057177750911569,1.0674577767802946,Energy,1
loop_seattle/H/long,ets,828.1914000687995,828.1914000687995,21.59809511523908,4.621142120428884,0.4878810508578431,0.4754617423998108,134.02529807169057,28.77831475380029,0.514307013335787,0.38598687544738863,0.3633702227389817,Transport,1
